"","ABEV3.SA.Adjusted","AZUL4.SA.Adjusted","B3SA3.SA.Adjusted","BBAS3.SA.Adjusted","BBDC4.SA.Adjusted","BBSE3.SA.Adjusted","BPAC11.SA.Adjusted","BRDT3.SA.Adjusted","BRFS3.SA.Adjusted","BRML3.SA.Adjusted","BTOW3.SA.Adjusted","CCRO3.SA.Adjusted","CIEL3.SA.Adjusted","CMIG4.SA.Adjusted","COGN3.SA.Adjusted","CSNA3.SA.Adjusted","CYRE3.SA.Adjusted","ELET3.SA.Adjusted","EQTL3.SA.Adjusted","GGBR4.SA.Adjusted","GOAU4.SA.Adjusted","GOLL4.SA.Adjusted","IRBR3.SA.Adjusted","ITSA4.SA.Adjusted","ITUB4.SA.Adjusted","JBSS3.SA.Adjusted","KLBN11.SA.Adjusted","LAME4.SA.Adjusted","LREN3.SA.Adjusted","MGLU3.SA.Adjusted","MRFG3.SA.Adjusted","MRVE3.SA.Adjusted","MULT3.SA.Adjusted","PETR3.SA.Adjusted","PETR4.SA.Adjusted","RADL3.SA.Adjusted","RAIL3.SA.Adjusted","RENT3.SA.Adjusted","SBSP3.SA.Adjusted","SULA11.SA.Adjusted","SUZB3.SA.Adjusted","UGPA3.SA.Adjusted","USIM5.SA.Adjusted","VALE3.SA.Adjusted","VVAR3.SA.Adjusted","WEGE3.SA.Adjusted","YDUQ3.SA.Adjusted"
"57",22.718689,37.990002,23.599899,36.268219,26.328106,22.633764,20.829451,20.304195,23.23,10.763478,25.7679,10.403324,18.004997,7.17628,12.929582,7.111701,12.826015,19.851019,13.727656,14.577192,6.641351,21.68,13.314868,10.89206,30.90274,9.147127,17.315796,18.109432,29.922056,2.912174,5.9,11.760804,21.502909,22.421009,20.43729,14.67786,13.23,26.326984,35.496109,20.591225,33.31398,32.983456,10.688872,38.173752,7.978198,16.795862,32.382507
"58",22.56723,38.009998,23.535519,35.367641,26.008326,22.610415,20.755981,19.884861,23.209999,10.745017,24.3249,10.561349,17.833517,7.03654,12.58377,6.970628,12.893035,19.344912,13.651813,14.386764,6.490411,21.4,13.182976,10.779335,30.531574,8.89439,17.469677,17.952948,29.23267,2.816067,5.63,11.753447,21.733952,21.86775,19.889946,14.437705,13.06,25.956234,32.434994,20.453894,32.16489,33.069027,10.485182,37.137608,8.147946,16.498718,31.393045
"59",22.5483,37.700001,24.004574,35.253983,26.178406,22.758297,20.921291,19.197153,22.16,10.652706,24.315001,10.640361,17.816374,6.814587,12.67022,6.904242,12.809258,18.419983,13.623371,14.234422,6.499845,20.870001,13.132762,10.908177,30.811457,8.651374,18.085188,17.747473,29.128042,2.824808,5.83,11.67259,21.660112,21.595814,19.667297,14.153965,12.73,26.058142,31.261873,20.463049,32.573891,33.515911,10.368788,37.755661,8.257785,16.639902,30.763384
"60",22.78495,38.200001,24.547205,35.874763,26.872303,22.781647,21.123339,19.364887,22.83,10.754248,25.342899,10.973969,17.739204,7.03654,13.064064,7.302564,12.809258,18.323965,13.557009,14.758097,6.735689,21.65,13.145293,11.101403,31.225344,9.088804,18.736908,18.432316,29.974468,2.851311,5.94,11.944586,22.038733,21.90526,19.862118,14.536819,13.15,26.683994,32.077557,20.245457,32.486248,33.715572,10.591876,38.364624,8.137961,16.795862,31.456011
"61",22.576698,37.360001,24.363258,35.192764,26.626059,22.369133,20.948843,18.744272,22.92,10.560393,24.641199,10.65792,17.533436,6.831027,12.9584,7.41874,12.834392,18.262863,13.532358,14.891397,6.754556,21.35,13.063706,11.036934,31.07613,9.137405,18.447252,18.275833,29.773754,2.8516,5.83,11.790235,21.923212,21.323868,19.388987,14.464912,12.8,26.293772,31.527658,19.868252,32.651791,33.42083,10.601576,39.082649,8.28774,16.580414,31.123186
"62",22.908012,38,24.326471,34.729355,26.923517,22.081152,21.123339,18.836525,23.15,10.523469,25.204599,10.64914,17.56773,6.89679,12.699039,7.294264,12.532801,18.585749,13.458411,14.977088,6.754556,21.34,13.044865,10.980614,30.783943,8.845788,18.872684,18.246477,29.477057,2.824808,5.95,11.540313,21.628056,21.380135,19.212721,14.420215,12.83,26.758335,31.820942,20.11916,33.499008,32.660183,10.397886,38.964493,8.407562,16.580414,30.583479
"63",22.898546,36.700001,24.068954,35.017895,26.691362,22.026669,21.123339,18.693953,23.059999,10.477315,24.4632,10.54379,17.190487,6.814587,12.305197,7.136597,12.281474,18.864988,13.60441,14.615278,6.650784,20.559999,13.12645,10.988674,30.984825,8.845788,19.415781,18.187773,29.607983,2.810243,6.06,11.481531,21.361689,21.305115,18.906578,14.023753,12.44,27.315769,31.390182,20.026232,34.949982,32.845585,10.184497,38.673645,8.177902,16.587851,30.95228
"64",22.747087,37.150002,24.620787,36.040894,26.773745,22.408049,21.123339,19.012642,22.049999,10.523469,25.056299,10.74571,17.216208,6.831027,12.641404,7.360651,12.73386,19.501944,13.746616,15.595976,7.084737,20.99,13.475023,10.956441,31.045734,8.680536,19.252855,18.295368,29.808599,2.874021,6.25,11.32718,21.486832,21.886505,19.620909,13.603974,13.09,26.990618,31.490999,20.044821,35.544003,32.850342,10.262093,39.309875,8.127976,16.521023,31.932753
"65",22.008732,38.689999,24.65757,35.568733,26.691362,22.221251,21.003952,19.473911,22.360001,10.615782,24.305099,10.622803,17.336237,6.765265,12.814309,7.153194,12.893035,17.713196,13.541841,15.357944,7.028134,23.889999,13.343131,10.86789,31.197935,8.845788,19.20759,18.168139,29.573044,2.856837,6.22,11.555028,21.307102,22.111561,19.741512,13.195856,13.6,26.953444,31.261873,19.840376,36.994976,32.802799,10.116601,38.84634,8.127976,16.164482,31.788832
"66",22.046595,38.689999,24.096542,34.274685,25.680611,22.143415,20.939659,19.624872,21.360001,10.560393,24.5819,10.561349,17.533436,6.600866,12.718251,6.96233,12.365251,16.020376,13.462205,15.053259,6.839459,22.91,13.456183,10.650578,30.503975,8.738859,19.117077,17.561539,28.883657,2.814035,7.39,11.371245,20.790533,21.473907,19.045736,13.020947,13.54,26.758335,30.702806,19.793907,36.001694,32.517563,9.757719,39.037205,7.868361,15.82272,31.168165
"67",22.529366,37.380001,24.170122,33.86375,25.897762,22.299082,21.123339,19.708742,21.41,10.569625,24.305099,10.719373,16.95899,6.617308,12.660616,7.095104,12.373629,16.596317,13.651813,15.367465,6.999834,22.450001,13.475023,10.698837,30.656103,8.709699,19.008459,17.532282,28.456125,2.763657,8.7,11.275675,21.297478,22.31786,19.852839,13.409634,13.75,27.49235,30.574497,19.840376,35.806931,32.3274,9.806214,40.755024,7.738552,15.971341,30.358603
"68",22.576698,36.400002,24.418444,34.143551,26.504213,21.964401,21.077421,19.641649,22.540001,10.541932,24.226,10.754491,16.8904,6.748824,13.160123,7.294264,12.1977,16.308346,13.557009,15.253208,6.999834,21.809999,13.610122,10.690781,31.161425,8.923553,18.836473,17.82572,28.141958,2.821024,8.2,10.797905,20.883528,22.833611,20.223915,13.545671,14.05,27.34367,31.142725,20.016939,34.764957,31.851995,9.90321,40.573246,7.878345,16.05304,30.430563
"69",22.046595,37.200001,24.731146,34.056099,26.02507,21.793171,20.884556,19.541006,22.709999,10.745017,25.847,11.140774,16.718924,6.905014,13.544361,7.352354,12.306607,16.823183,13.538047,15.662626,7.263978,22,13.314868,10.859828,31.435352,9.069362,18.646389,18.442133,28.927336,2.897906,8.32,11.136039,20.687813,22.871113,20.112591,13.817754,14.09,27.436543,31.252707,20.026232,35.39793,31.51922,10.223294,40.72776,7.988183,16.238747,30.51152
"70",22.018196,36.650002,24.298882,32.910706,25.455994,21.746469,20.664139,19.45714,21.67,10.671166,25.787701,11.017866,16.067316,6.724167,13.678844,7.26937,11.896107,16.770809,13.481165,15.624539,7.311147,21.200001,13.314868,10.6264,30.704857,8.865228,18.447252,17.894239,29.084366,2.861208,8.3,10.908191,20.665384,22.25222,19.667297,13.555389,13.97,27.399376,31.298532,20.026232,35.300552,31.357578,10.203897,40.882271,7.928272,16.379841,30.49353
"71",21.753143,35.889999,23.342381,31.739069,24.902008,21.559671,20.618217,18.702335,21.02,10.320386,26.2918,10.719373,16.161623,6.518664,13.42909,7.07021,11.728557,16.16877,13.232779,15.576934,7.179075,20.52,13.377705,10.433178,30.254332,8.719419,18.628286,17.796364,28.962179,2.800635,8.2,10.805263,20.376583,21.464529,19.129229,13.506803,13.85,26.94408,30.501177,19.143406,35.894573,30.544641,9.728619,40.482353,7.868361,16.454195,30.115732
"72",21.876205,36.759998,23.609097,32.499748,25.216465,21.614155,20.710058,18.484285,21.040001,10.35731,27.1814,10.710199,16.315954,6.658405,13.477119,7.211282,11.837464,16.125122,13.354128,15.995872,7.386616,22.030001,13.864485,10.6264,30.75354,8.768022,19.098972,18.08008,29.093103,2.856226,8.13,10.753839,20.665384,21.858374,19.509588,13.70892,13.94,26.971983,30.840284,18.911083,36.897598,29.712683,9.932308,41.745724,7.84839,16.528456,30.943287
"73",22.103392,37.009998,24.14253,33.242954,26.062439,22.104502,20.618217,18.853296,23.040001,10.403465,27.823799,10.58679,16.315954,6.77349,13.40027,7.659393,11.829087,16.360722,13.502021,16.510029,7.707365,22.74,14.322907,10.83574,31.337919,8.942992,19.243799,18.354074,29.372332,2.817942,8.08,10.731765,21.018299,22.571045,20.223915,13.477653,14.15,27.585218,31.161057,19.784618,36.371738,30.264154,10.727671,43.154518,7.978198,16.483841,31.923761
"74",22.245382,36.599998,23.967783,33.260448,26.017521,21.793171,20.774349,19.289406,24.17,10.44962,29.395399,10.613233,16.118757,6.937895,13.102488,7.692587,11.54425,16.447922,13.225193,16.34816,7.641328,21.209999,14.822215,10.666693,31.045734,8.845788,19.080868,18.393147,29.162886,2.779074,7.97,10.761117,20.922031,22.852364,20.594999,13.456275,14.05,27.613123,31.518492,20.156332,36.352264,29.760223,11.10595,43.472637,8.108006,16.669546,32.182953
"75",22.179121,36.799999,23.63669,32.893219,25.650675,21.388441,20.480457,19.062965,25.370001,10.320386,31.0362,10.498639,16.247366,6.921455,12.968005,7.543217,11.393456,15.767322,13.084883,16.138691,7.62246,20.549999,14.837949,10.578139,30.978796,8.913833,19.098972,18.627972,28.974699,2.853579,8.16,10.981688,20.803337,22.908628,20.743429,13.258044,14.29,27.204262,31.426842,20.444412,36.644405,30.116779,10.911961,43.290855,8.587297,17.018749,32.064934
"76",22.198053,36.959999,23.673479,32.298656,25.643225,21.637505,20.305962,19.079739,25.33,10.264997,31.6194,10.683754,16.033024,6.905014,13.650025,7.57641,11.225904,15.697577,13.082987,15.929224,7.537556,21.040001,14.495687,10.618342,31.033579,8.942992,18.836473,19.25411,29.255062,2.940737,8.18,11.015631,20.93166,22.833611,20.854753,13.118119,14.36,26.94408,31.848434,20.11916,37.248169,29.950386,10.659773,43.172695,8.297726,16.951824,32.273735
"77",22.065527,35.849998,23.357668,31.983889,25.68815,21.411791,20.204935,18.702335,25.85,9.988065,30.4431,10.507454,16.547447,6.757048,13.928599,7.57641,11.359945,15.488165,12.969222,15.957786,7.509255,20.5,14.564743,10.594168,30.881357,8.865228,18.230015,19.25411,28.913399,2.97725,8.08,11.091074,20.822586,22.758587,20.780537,13.234725,14.18,26.711897,31.830103,19.840376,36.712574,28.833191,10.426985,43.908905,8.627238,16.870125,31.783504
"78",21.933001,34.240002,23.136091,32.40358,26.002607,21.419571,20.710058,18.35848,25.82,10.098838,30.186199,10.260634,16.461708,6.715951,13.457908,7.584708,11.292924,15.749863,13.067819,15.967312,7.452652,19.15,14.819107,10.658634,30.698742,8.719419,18.284323,19.029099,28.063541,2.986965,7.87,10.90243,20.777632,22.036541,20.158974,13.296913,13.76,27.59449,32.215034,20.277142,38.173286,29.009087,10.562778,43.581699,8.487445,16.513582,32.600559
"79",22.065527,34.349998,23.699261,32.657143,26.002607,21.691986,20.710058,18.869495,25.969999,10.292692,29.909401,10.428119,16.633186,6.847467,13.160123,7.651094,11.30968,16.116394,13.344647,16.205339,7.603593,19.280001,15.151947,11.00479,31.410978,8.962435,18.782166,19.224752,28.27383,3.077064,8,11.068418,21.531788,22.927382,20.993908,13.605918,14.12,27.418005,32.609131,20.50017,38.952335,29.265806,10.725986,44.263374,8.068065,17.30547,30.730408
"80",21.942467,35.41,23.846977,32.657143,26.287056,21.808739,20.737612,19.373253,25.719999,10.172688,29.5338,10.56916,16.247366,6.946111,13.640421,7.385547,11.519117,16.796997,13.481165,15.881616,7.509255,19.5,15.020055,11.020905,31.350073,8.699977,19.189491,19.400875,28.781939,3.10063,7.98,11.317396,21.499636,22.993021,21.068127,13.506803,14.36,26.107925,32.719109,20.397947,39.385056,29.465475,10.443468,43.945259,8.3,17.315123,29.159845
"81",22.084459,36.400002,23.357668,32.088814,25.882757,21.388441,20.553926,19.603785,24.799999,10.080376,28.565201,10.542715,16.461708,6.954335,13.457908,7.285966,11.644781,16.639961,13.702843,15.853052,7.377183,19.42,14.853682,10.956441,31.051847,8.505565,19.216644,19.518286,28.571739,3.142145,7.92,11.317396,21.34561,23.09617,21.309328,13.366878,14.85,25.912809,33.181347,20.091284,40.177654,28.73811,10.618825,44.236107,8.11,17.170271,28.960121
"82",21.459694,35.509998,22.72064,31.494255,25.216465,21.388441,20.021254,19.723318,24.6,9.831136,27.448299,10.454565,16.444565,6.771144,13.064064,7.393845,11.267792,17.381578,13.673955,15.462677,7.292279,18.299999,14.913316,10.30442,29.654379,8.463322,19.098972,18.706312,28.159914,3.018173,7.8,11.226849,20.633232,23.039904,20.96608,12.826604,14.79,25.067293,32.558491,19.970472,41.537781,28.581224,10.550631,44.272465,8.1,17.392384,28.152142
"83",21.393433,33.779999,22.305187,30.602407,24.6975,21.357307,19.571236,19.100029,24.299999,9.692669,27.299999,10.251821,15.424279,6.701067,12.727855,7.12,11.142128,17.102427,13.394697,15.700709,7.24511,17.440001,15.133104,10.022644,29.069815,8.218999,19.057409,18.109432,28.256294,2.862115,7.59,10.872302,20.280315,22.796101,20.826925,12.706114,14.71,24.6957,32.086628,20.035522,39.942806,25.676514,10.316821,44.617844,7.61,16.996441,28.143063
"84",21.298771,33.48,22.194401,30.541204,24.71998,21.061541,19.470211,18.673119,24.4,10.034221,28.505899,10.392859,14.926998,6.911298,12.756674,7.219579,11.133751,17.54743,13.232922,16.03396,7.358315,18.25,15.795774,9.861653,28.728758,8.062634,19.112095,18.031187,29.789572,2.876833,7.96,10.562903,20.087782,22.402254,20.659937,12.243578,14.39,24.649263,31.945066,18.307043,38.993652,25.671759,10.696761,45.172276,7.56,16.610161,28.324631
"85",21.147314,33,22.139004,30.506222,24.495249,20.50893,19.470211,18.613348,24.1,9.757287,28.5256,10.243006,15.192786,6.893778,12.718251,7.028717,11.259414,15.941901,13.16744,15.576934,7.113038,17.24,15.557048,9.877683,28.771412,8.023542,18.94804,17.962667,29.684423,2.851807,7.73,10.992975,19.914501,23.199322,21.012461,11.924856,14.62,24.054556,30.60498,18.121185,38.58268,25.196358,10.482436,44.754181,7.6,16.339758,27.217066
"86",21.241974,33.09,22.05592,31.336861,24.367868,20.93701,19.378368,17.896137,23.879999,9.51728,27.922701,10.331156,15.561463,6.858739,12.823915,7.028717,11.260228,15.976729,13.138552,15.548368,7.037568,16.860001,15.277622,9.901858,28.862757,7.955132,18.94804,18.197493,29.447815,3.268173,7.66,11.091074,19.638502,23.199322,21.253666,12.111425,14.7,24.472683,30.935282,18.334921,39.120857,24.982424,10.570114,44.708733,7.65,16.281816,27.952417
"87",20.740271,31,22.212864,32.657143,24.562672,21.053759,19.506947,18.186436,24.360001,9.508046,26.9046,10.28708,15.304247,6.823702,12.343621,7.219579,11.321236,16.27343,13.076923,16.52907,7.490388,15.2,15.199054,9.926033,28.954092,8.267863,19.203234,18.295368,28.8521,3.316464,8.17,11.241956,19.798983,25.524879,22.988474,12.282447,14.7,24.946518,30.878662,19.078354,41.929184,24.773247,10.794181,45.672169,7.9,16.35907,28.206612
"88",20.636141,32,22.785263,31.459267,25.057068,21.598589,19.607971,18.203514,24,9.803442,27.823799,10.525084,15.518594,6.946336,12.631796,7.460232,11.57398,16.805727,13.096182,16.995617,7.660195,16.290001,14.894475,10.256071,29.74571,8.717417,19.394634,18.67696,29.001007,3.224301,8.07,11.445704,20.527336,27.043997,23.888344,13.098684,14.59,25.030125,29.000648,19.217749,41.117023,25.434059,10.842892,46.717407,7.63,17.1413,28.143063
"89",20.683474,30.559999,21.788177,31.310633,24.607611,21.754253,19.506947,18.101055,23.9,9.508046,30.067499,10.674939,15.501447,6.928816,10.710611,7.700885,10.946475,16.491568,12.537669,16.9004,7.546989,15.78,15.13631,10.095079,29.27075,8.678326,19.303486,19.205215,28.05477,3.199265,7.89,11.294821,19.997868,27.147144,23.600756,13.526236,14.54,24.14753,27.254757,19.004015,42.173813,25.681269,10.73573,47.835346,7.5,17.179924,25.355993
"90",20.550945,29.42,21.50198,30.532463,24.255516,21.27169,19.644707,17.84491,24.67,9.2865,29.4547,10.710199,15.561463,6.911298,10.662583,7.900047,10.99005,16.037832,12.268041,16.862312,7.584726,15.05,15.073472,9.950207,28.832338,8.824919,19.248806,18.627972,27.765635,3.184547,7.86,10.940191,19.574291,28.272413,24.342916,13.650617,14.28,23.394983,26.42428,18.084011,44.277611,26.199457,10.570114,49.325939,7.15,17.276495,23.467684
"91",20.314293,27.9,21.049597,29.70182,24.113214,20.960358,19.304897,18.143747,23.950001,9.664976,27.8832,10.454565,15.201359,6.84122,10.787457,7.800465,10.937759,16.413094,12.194856,16.928965,7.499821,14.9,15.827144,9.813305,28.722731,8.991057,20.005268,18.187773,26.810627,3.135078,7.93,10.615768,19.571115,28.985086,24.853155,13.584541,14.06,23.924515,26.160038,17.600784,45.001709,25.662251,10.11224,49.671326,7.2,17.962147,23.685566
"92",20.361626,27.299999,21.308098,30.139002,24.502714,21.287258,19.451841,18.186436,23.360001,9.637281,28.248899,10.56916,15.021311,7.042687,11.123667,7.949836,11.077206,16.360722,12.325818,17.376467,7.69793,14.87,16.056355,9.909918,29.221985,9.206061,20.415396,18.491024,27.204908,3.304091,8.07,10.917533,19.596819,29.66025,25.409775,13.8333,14.22,24.286842,26.405407,18.121185,43.533943,25.880938,10.609083,50.807449,7.3,18.425686,26.055031
"93",19.964048,25.540001,20.412569,28.74003,23.483976,20.625681,19.139584,17.247234,22,9.231114,26.5093,10.040259,14.57547,6.84122,10.508887,7.72578,10.780884,16.570129,12.036932,17.100351,7.631894,14.15,15.842878,9.475207,27.693626,9.079014,20.187551,17.639877,26.626638,3.219882,7.83,10.495015,18.958185,28.328678,24.073887,13.458219,13.97,23.051191,26.046793,17.517145,43.465446,25.253407,10.511662,50.33482,7.19,18.049061,24.557091
"94",19.528605,26.15,20.569521,28.582649,23.588886,20.757996,18.781406,16.760551,21.65,9.212651,26.301701,10.05789,14.532607,6.709822,10.315571,7.692587,11.155643,16.098936,11.892488,16.909924,7.594159,14.21,15.312101,9.338392,27.498812,9.235379,20.050837,17.610527,26.390032,3.094439,7.88,10.645898,18.890795,28.272413,23.79557,12.877133,13.66,23.357815,24.886013,17.377754,45.197411,25.947493,10.4045,49.780392,7.2,17.672434,23.921604
"95",19.216225,27.4,20.449499,27.900652,23.251785,20.742426,18.827328,16.683706,21.629999,9.388044,26.528999,10.049075,14.326832,6.788663,10.480541,7.510022,10.998767,15.453252,11.709527,16.34816,7.405484,14.74,15.13631,9.281986,27.121212,9.352654,20.03261,17.718124,26.486412,3.225178,7.67,10.600664,18.935755,27.325312,23.238951,12.651697,13.92,23.339182,24.376398,17.489267,44.737511,24.407188,10.121982,48.171638,7,17.315123,23.966997
"96",19.074232,28.65,21.557371,28.520315,23.918415,21.559671,19.056927,16.931316,22.129999,9.655745,27.4384,10.031446,14.369702,7.139039,11.072498,7.626199,11.661134,15.741136,11.942562,16.166409,7.358074,15,15.418936,9.684547,27.778849,9.313563,19.731846,18.393147,27.783169,3.356802,7.9,10.940191,19.539059,26.695957,22.969378,12.945153,14.9,24.658529,24.782202,18.158358,42.056389,24.882589,9.966107,47.571766,7.16,17.421352,24.103172
"97",18.979572,27.639999,20.403337,27.904131,23.289192,21.404007,18.735483,16.777628,21.42,9.544972,26.687201,9.705292,14.412572,7.130283,11.111314,7.219579,11.321236,13.934924,11.757675,15.802908,7.282217,14.2,15.148839,9.459092,27.255211,9.284245,19.595137,18.089897,27.07345,3.294377,8.5,10.894876,19.012764,25.502996,21.630814,12.408769,14.32,24.166063,24.470772,18.028255,41.792191,23.831951,9.595911,47.208202,6.84,17.402037,24.321054
"98",19.244625,27.4,19.941721,27.050283,23.326674,21.793171,18.643642,16.154339,22.790001,9.78498,26.0249,9.511362,14.858409,7.147803,11.460667,7.136597,11.059774,13.306697,11.886711,15.82204,7.149468,14.15,15.227315,9.612022,27.614431,9.274472,19.367285,18.481207,27.949619,3.327064,8.35,10.940191,19.365778,21.79262,18.665527,12.243578,14.45,23.785204,24.631205,17.749468,44.306965,23.960308,9.35236,47.680836,6.62,18.174601,24.5117
"99",19.0837,28.049999,19.406252,26.486917,22.8622,21.287258,18.459965,15.923806,22.290001,9.692669,25.006901,9.343878,14.704082,6.806182,11.101611,6.779766,10.84189,13.140932,11.690269,15.161989,6.817596,14.39,15.042099,9.475207,27.37093,9.391747,19.367285,17.913776,27.161053,3.29791,8.25,10.90243,19.288765,21.632933,18.405247,12.033688,14.22,23.023291,24.725578,18.000378,43.367596,23.133108,8.777578,46.790112,6.75,18.05872,24.0487
